id;nhogar;zona;v2_3;v4;h2_2;hacinam_3;tipoho_2;i_estratos;i_canastas;ca_canastas;ct_canastas;i_pobreza;ca_pobreza;ct_pobreza;fexp
275;1;3;1;3;3;1;1;3;4;553485.6393;1234284.621847248;3;508379.3902;949930.612692864;536
276;1;2;2;2;1;1;3;5;5;298431.1284;604728.03708631;3;274110.5176;464780.681342332;483
277;1;3;2;2;2;1;2;4;5;140540.2407;482591.102536892;3;129086.9298;333691.47160;43
278;1;3;2;3;1;1;1;5;5;281080.4814;563860.089956924;3;258173.8596;449864.816926136;365
279;1;3;2;3;2;1;1;3;4;440706.4338;1028752.350915966;3;404791.1132;776176.08671719760;404
280;1;2;2;3;1;1;2;5;5;140540.2407;330021.225789422;3;129086.9298;268763.09380;1452
281;1;3;1;2;3;1;1;1;1;404270.0751;937145.602416041;1;371324.1314;714590.143768764;542
282;1;3;2;3;2;1;1;4;5;432031.1103;1082050.627619718;3;396822.7842;817340.97222006160;1289
283;1;2;1;2;2;2;1;1;1;640238.8743;1479357.753036830;1;588062.6802;1119334.865567868;481
284;1;3;2;3;2;1;1;2;2;466732.4043;1141180.702316408;2;428696.1002;865146.25660386560;1142
285;1;3;1;3;2;1;1;3;3;746077.8210;1554852.167741335;3;685276.2940;1193923.815508764;522
286;1;3;1;4;3;1;1;2;2;654119.3919;1489473.237038675;2;600812.0066;1127829.063359296;549
287;1;3;1;6;2;1;1;1;1;612477.8391;1440206.390390525;1;562564.0274;1087139.921444300;1128
287;2;3;1;6;2;1;2;3;2;142275.3054;442177.05889321;3;130680.5956;323466.555852332;1128
288;1;3;2;2;2;1;2;4;5;173506.47;526755.671536892;3;159366.58;365918.73390;488
289;1;2;2;2;3;2;1;2;3;669734.9742;1582471.259989810;2;615154.9988;1180824.43263012840;480
290;1;3;2;4;3;1;3;4;5;347012.94;799356.196151704;3;318733.16;574034.458942332;401
291;1;2;2;3;2;1;2;5;5;140540.2407;482591.102536892;3;129086.9298;333691.47160;735
292;1;3;2;2;1;1;2;6;5;173506.47;374185.794789422;3;159366.58;300990.35610;584
293;1;1;2;2;2;1;2;4;5;140540.2407;482591.102536892;3;129086.9298;333691.47160;132
294;1;3;2;2;2;1;1;5;5;444176.5632;1062278.555351951;3;407978.4448;791908.72357743360;312
295;1;3;2;3;3;1;1;5;5;314046.7107;763639.651692854;3;288453.5098;550569.18844;614
296;1;3;2;1;1;1;2;5;5;173506.47;374185.794789422;3;159366.58;300990.35610;488
297;1;2;2;3;2;1;1;3;3;751283.0151;1693413.824916670;3;690057.2914;1264247.66394399240;2634
298;1;1;2;4;2;1;1;3;3;602067.4509;1534920.115714200;3;553002.0326;1105255.07583012840;940
299;1;2;2;1;2;1;2;5;5;140540.2407;482591.102536892;3;129086.9298;333691.47160;491
300;1;3;2;3;1;1;1;5;5;314046.7107;611069.774945384;3;288453.5098;485640.81064;395
301;1;2;2;2;2;1;1;5;5;314046.7107;763639.651692854;3;288453.5098;550569.18844;1371
302;1;2;2;2;3;1;3;5;5;282815.5461;721799.533692854;3;259767.5254;520038.09784;1782
303;1;3;2;2;2;1;2;5;5;173506.47;526755.671536892;3;159366.58;365918.73390;471
304;1;2;2;2;2;1;1;5;5;456322.0161;1055191.173733456;3;419134.1054;796654.89240100160;344
305;1;3;2;2;1;1;1;5;5;314046.7107;611069.774945384;3;288453.5098;485640.81064;307
306;1;1;2;2;2;1;2;4;5;140540.2407;474143.077995742;3;129086.9298;324929.479802332;899
307;1;2;2;3;2;1;2;5;5;173506.47;526755.671536892;3;159366.58;365918.73390;201
308;1;2;2;2;2;1;1;5;5;314046.7107;763639.651692854;3;288453.5098;550569.18844;441
309;1;2;2;1;1;1;2;6;5;140540.2407;330021.225789422;3;129086.9298;268763.09380;700
310;1;1;2;1;2;1;2;5;5;173506.47;526755.671536892;3;159366.58;365918.73390;137
311;1;3;1;2;3;2;1;1;1;556955.7687;1261648.287730543;1;511566.7218;961545.139169296;542
312;1;3;2;1;2;2;1;1;1;406005.1398;1008878.627582011;1;372917.7972;749318.65759129760;543
313;1;2;2;1;2;2;1;4;5;473672.6631;1205380.501802563;3;435070.7634;895576.22789416160;864
314;1;2;2;5;2;1;1;1;1;805070.0208;1853639.110648162;1;739460.9312;1368751.51748299240;512
315;1;1;2;2;2;1;3;5;5;314046.7107;755191.627151704;3;288453.5098;541807.196642332;496
316;1;3;1;6;3;2;1;1;1;291490.8696;711066.794018179;1;267735.8544;514176.539416432;684
317;1;2;3;1;2;2;1;1;1;440706.4338;1026303.905177286;1;404791.1132;775708.084342864;447
318;1;3;1;3;3;1;1;2;3;470202.5337;1040632.991630791;2;431883.4318;797570.400166432;154
319;1;2;2;4;2;1;3;1;1;661059.6507;1614499.572065160;1;607186.6698;1166286.84144865640;2628
320;1;2;3;1;2;1;2;4;5;140540.2407;436787.459593322;3;129086.9298;312222.02160;564
321;1;1;2;2;1;1;2;5;5;173506.47;374185.794789422;3;159366.58;300990.35610;852
322;1;1;2;1;2;1;2;5;5;140540.2407;482591.102536892;3;129086.9298;333691.47160;1313
323;1;1;2;2;2;1;2;5;5;173506.47;526755.671536892;3;159366.58;365918.73390;782
324;1;2;2;3;2;1;2;3;4;173506.47;526755.671536892;3;159366.58;365918.73390;510
325;1;1;2;4;3;1;1;5;5;314046.7107;763639.651692854;3;288453.5098;550569.18844;423
326;1;1;2;2;2;1;1;4;5;314046.7107;763639.651692854;3;288453.5098;550569.18844;411
327;1;3;2;4;3;1;3;2;2;314046.7107;763639.651692854;2;288453.5098;550569.18844;716
328;1;2;2;1;2;2;1;1;1;412945.3986;1016760.588269661;1;379292.4604;756009.94259362960;1087
329;1;1;2;2;1;1;2;6;5;140540.2407;330021.225789422;3;129086.9298;268763.09380;919
330;1;1;2;2;2;1;2;5;5;140540.2407;482591.102536892;3;129086.9298;333691.47160;738
331;1;2;2;2;2;1;1;5;5;314046.7107;763639.651692854;3;288453.5098;550569.18844;1463
332;1;1;2;2;2;1;1;4;5;456322.0161;1058236.289721916;3;419134.1054;800203.62381486560;309
333;1;2;2;4;2;1;1;5;5;397329.8163;1004172.698546011;3;364949.4682;749506.38909129760;1078
334;1;2;2;2;2;1;1;4;5;239438.9286;689093.676961749;3;219925.8804;484606.408416432;837
335;1;3;2;2;2;1;1;5;5;314046.7107;763639.651692854;3;288453.5098;550569.18844;345
336;1;2;2;1;2;2;1;4;5;315781.7754;765964.102692854;3;290047.1756;552265.36014;296
337;1;1;2;3;2;1;3;5;5;265464.8991;718536.253386470;3;243830.8674;502695.057226136;555
338;1;2;2;2;2;1;2;5;5;173506.47;526755.671536892;3;159366.58;365918.73390;591
339;1;1;2;3;2;1;2;5;5;140540.2407;482591.102536892;3;129086.9298;333691.47160;642
340;1;2;2;1;2;1;2;5;5;140540.2407;482591.102536892;3;129086.9298;333691.47160;751
341;1;2;2;3;1;1;3;5;5;281080.4814;563860.089956924;3;258173.8596;449864.816926136;996
342;1;3;1;3;2;1;1;5;5;406005.1398;954911.640764391;3;372917.7972;733716.897266432;1383
343;1;1;2;2;2;1;2;5;5;173506.47;526755.671536892;3;159366.58;365918.73390;160
344;1;3;3;1;2;2;1;1;1;386919.4281;913772.364344041;1;355387.4734;697628.426768764;369
345;1;3;2;3;3;1;1;2;2;392124.6222;1021806.515393306;2;360168.4708;752485.62706772960;1277
346;1;3;2;3;1;1;1;5;5;314046.7107;611069.774945384;3;288453.5098;485640.81064;311
347;1;1;2;1;2;1;2;3;2;140540.2407;482591.102536892;3;129086.9298;333691.47160;722
348;1;3;2;2;2;2;1;1;1;558690.8334;1334713.534811118;1;513160.3876;993527.55700273360;295
349;1;2;1;2;2;1;3;1;1;471937.5984;1006831.386639486;1;433477.0976;778888.095578468;172
350;1;1;2;3;1;1;1;5;5;314046.7107;608024.658956924;3;288453.5098;482092.079226136;493
351;1;3;1;2;1;1;1;4;5;412945.3986;776592.707914111;3;379292.4604;653711.342652568;1074
352;1;2;2;3;3;1;1;5;5;314046.7107;755191.627151704;3;288453.5098;541807.196642332;1175
353;1;2;2;3;2;1;3;4;5;352218.1341;814777.573692854;3;323514.1574;587884.96584;473
354;1;3;2;4;2;1;1;5;5;504903.8277;1190645.056074808;3;463756.7478;902616.46400386560;91
355;1;1;1;2;2;1;2;5;5;140540.2407;436787.459593322;3;129086.9298;312222.02160;749
356;1;2;2;2;1;1;1;5;5;314046.7107;608024.658956924;3;288453.5098;482092.079226136;2056
357;1;1;2;1;2;1;2;5;5;140540.2407;482591.102536892;3;129086.9298;333691.47160;1048
358;1;2;2;1;3;1;2;1;1;140540.2407;482591.102536892;1;129086.9298;333691.47160;222
359;1;2;2;3;2;1;1;5;5;314046.7107;763639.651692854;3;288453.5098;550569.18844;338
360;1;2;2;2;2;1;2;5;5;140540.2407;482591.102536892;3;129086.9298;333691.47160;1402
361;1;2;2;2;1;1;2;5;5;140540.2407;330021.225789422;3;129086.9298;268763.09380;1858
362;1;3;1;4;2;1;2;5;5;173506.47;480952.028593322;3;159366.58;344449.28390;189
363;1;3;2;3;3;1;1;4;5;314046.7107;760594.535704394;3;288453.5098;547020.457026136;381
364;1;2;2;2;2;1;1;5;5;314046.7107;763639.651692854;3;288453.5098;550569.18844;946
365;1;3;2;1;2;2;1;2;2;379979.1693;973818.770474011;2;349012.8102;723876.08209129760;539
366;1;3;2;3;1;1;1;5;5;388654.4928;800882.277419391;3;356981.1392;649115.43059129760;1128
367;1;1;2;1;2;1;2;1;1;140540.2407;482591.102536892;1;129086.9298;333691.47160;1026
368;1;2;2;2;2;2;1;1;1;603802.5156;1364333.235894098;1;554595.6984;1021494.58476596560;307
369;1;1;2;2;2;1;1;2;2;256789.5756;709293.070973289;2;235862.5384;498019.394002568;1296
370;1;1;2;2;1;1;1;4;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;388
371;1;1;2;2;2;1;2;3;4;140540.2407;479545.986548432;3;129086.9298;330142.740186136;884
372;1;3;2;3;2;1;3;4;5;315781.7754;762918.986704394;3;290047.1756;548716.628726136;662
373;1;2;2;2;2;1;3;3;4;352218.1341;811732.457704394;3;323514.1574;584336.234426136;1314
374;1;2;2;3;1;1;1;5;5;319251.9048;614998.011956924;3;293234.5072;487180.594326136;296
375;1;3;2;1;2;2;1;2;2;386919.4281;980122.949714351;2;355387.4734;727112.03747743360;542
376;1;3;1;3;3;1;1;5;5;478877.8572;1045032.238689871;3;439851.7608;798013.075838704;99
377;1;1;1;4;1;1;1;5;5;529194.7335;1013893.860467368;3;486068.0690;839393.967479000;1269
378;1;3;2;3;2;1;1;1;1;744342.7563;1704222.502435600;1;683682.6282;1254839.85320126840;1361
379;1;3;2;2;2;1;2;3;4;173506.47;523710.555548432;3;159366.58;362370.002486136;635
380;1;2;2;3;2;1;2;3;2;173506.47;523710.555548432;3;159366.58;362370.002486136;689
380;2;2;2;3;1;1;2;1;1;173506.47;371140.678800962;1;159366.58;297441.624686136;689
381;1;3;1;3;2;1;1;3;3;294960.9990;722450.826485474;3;270923.1860;520036.047211140;275
382;1;2;2;2;2;2;1;2;2;475407.7278;1149822.205363948;2;436664.4292;870078.38369000160;547
383;1;2;1;2;2;1;1;2;2;374773.9752;867206.381705181;2;344231.8128;670177.693454900;463
384;1;3;3;1;2;1;2;3;2;173506.47;477906.912604862;3;159366.58;340900.552486136;126
385;1;1;1;5;1;1;1;5;5;374773.9752;687986.178167251;3;344231.8128;592149.443838704;629
386;1;2;2;1;2;1;2;3;4;173506.47;523710.555548432;3;159366.58;362370.002486136;946
387;1;2;2;2;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;1649
388;1;3;2;3;2;1;1;3;4;464997.3396;1087281.325049891;3;427102.4344;808714.05256356960;299
389;1;2;2;2;2;1;1;5;5;314046.7107;760594.535704394;3;288453.5098;547020.457026136;1260
390;1;2;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;591
391;1;1;2;2;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;704
392;1;2;2;1;2;2;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;1081
393;1;2;2;2;2;1;1;4;5;438971.3691;1023369.911120306;3;403197.4474;770931.18360333360;252
394;1;1;2;2;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;1050
395;1;3;2;3;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;430
396;1;3;2;2;2;1;1;5;5;270670.0932;727888.678973289;3;248611.8648;511588.767602568;310
397;1;1;2;3;1;1;1;5;5;359158.3929;727897.940720071;3;329888.8206;601154.24886356960;733
398;1;1;2;3;2;1;1;5;5;353953.1988;908554.197377551;3;325107.8232;682855.97517743360;806
399;1;2;1;2;3;1;1;1;1;315781.7754;717115.343760824;1;290047.1756;527247.178726136;185
400;1;2;2;2;2;1;1;3;3;386919.4281;980122.949714351;3;355387.4734;727112.03747743360;2696
401;1;2;2;4;3;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;375
402;1;2;2;1;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;2069
403;1;2;2;1;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;1649
404;1;1;2;1;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;131
405;1;2;1;2;3;2;1;1;1;709641.4623;1650838.706577367;1;651809.3122;1233088.368598296;481
406;1;2;2;3;1;1;1;2;2;513579.1512;1043779.817031728;2;471725.0768;836181.45109000160;2457
407;1;3;1;3;2;1;1;2;2;464997.3396;1030575.904220731;2;427102.4344;788933.153652568;305
408;1;2;2;3;2;1;1;5;5;347012.94;804759.104704394;3;318733.16;579247.719326136;400
409;1;2;2;2;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;501
410;1;2;1;4;3;1;1;1;1;697496.0094;1584311.170954865;1;640653.6516;1189591.293330436;195
411;1;3;1;1;2;2;1;2;2;397329.8163;927796.307187241;2;364949.4682;707805.456968764;539
412;1;3;2;1;3;2;1;1;1;565631.0922;1418068.245285555;1;519535.0508;1047898.76190889240;549
413;1;3;2;3;2;1;2;4;5;173506.47;523710.555548432;3;159366.58;362370.002486136;157
414;1;2;1;4;3;1;1;1;1;671470.0389;1512539.793133755;1;616748.6646;1145421.187531568;481
415;1;3;1;3;2;1;3;5;5;525724.6041;1079288.424662686;3;482880.7374;831469.418278468;366
416;1;3;1;2;3;1;1;2;1;303636.3225;726249.605029719;2;278891.5150;522346.579902568;379
417;1;3;2;3;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;418
418;1;2;2;3;2;1;1;1;1;468467.4690;1101736.219120046;1;430289.7660;818122.29177214160;268
419;1;2;2;4;2;1;1;2;2;466732.4043;1119266.323114446;2;428696.1002;821872.27875386560;512
420;1;3;2;1;2;2;1;5;5;315781.7754;762918.986704394;3;290047.1756;548716.628726136;444
421;1;2;2;2;2;1;1;3;2;319251.9048;767567.888704394;3;293234.5072;552108.972126136;434
422;1;1;2;2;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;370
423;1;2;2;3;2;1;3;3;2;314046.7107;757549.419715934;3;288453.5098;543471.725612272;325
424;1;2;2;3;1;1;1;5;5;388654.4928;794792.045442471;3;356981.1392;642017.96776356960;2696
425;1;2;2;4;1;1;1;4;5;435501.2397;899057.047155038;3;400010.1158;733943.07420619760;1603
426;1;2;2;2;2;1;2;4;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;858
427;1;3;2;2;1;1;1;6;5;314046.7107;608024.658956924;3;288453.5098;482092.079226136;311
428;1;3;1;3;1;1;1;5;5;496228.5042;959458.902142108;3;455788.4188;794949.383765136;1003
429;1;2;1;4;2;1;1;4;5;263729.8344;665806.542029719;3;242237.2016;474666.040802568;855
430;1;3;2;3;3;1;1;3;4;720051.8505;1520588.998634903;3;661371.3070;1137201.45919857360;47
431;1;1;2;1;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;695
432;1;3;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;523
433;1;2;3;1;2;1;2;1;1;140540.2407;433742.343604862;1;129086.9298;308673.290186136;233
434;1;1;2;2;2;1;2;3;4;173506.47;523710.555548432;3;159366.58;362370.002486136;959
435;1;2;2;2;2;1;2;3;2;140540.2407;479545.986548432;3;129086.9298;330142.740186136;560
436;1;1;2;5;1;1;1;6;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;370
437;1;1;2;3;2;1;1;6;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;388
438;1;2;2;2;2;1;1;5;5;314046.7107;760594.535704394;3;288453.5098;547020.457026136;434
439;1;1;2;1;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;640
440;1;1;2;4;1;1;1;6;5;470202.5337;981411.147840188;3;431883.4318;788657.30000386560;1269
441;1;3;1;3;3;1;1;1;1;478877.8572;1046229.378689871;1;439851.7608;798953.795838704;163
442;1;2;2;1;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;1862
443;1;3;2;1;3;2;1;3;3;386919.4281;974720.041161661;3;355387.4734;721898.77709362960;539
444;1;3;3;1;2;2;1;1;1;699231.0741;1467867.446843993;1;642247.3174;1109268.708772576;124
445;1;3;2;2;3;2;1;2;2;607272.6450;1363884.590699608;2;557783.0300;1024328.70430386560;151
446;1;2;1;2;2;1;2;2;2;140540.2407;433742.343604862;2;129086.9298;308673.290186136;784
447;1;2;2;3;2;1;1;2;2;544810.3158;1263115.079099258;2;500411.0612;944895.22130619760;728
448;1;3;2;3;1;1;1;5;5;353953.1988;723931.085286931;3;325107.8232;599614.46517743360;984
449;1;3;2;3;2;1;1;5;5;314046.7107;760594.535704394;3;288453.5098;547020.457026136;492
450;1;3;1;3;1;1;1;1;1;386919.4281;726104.136264961;1;355387.4734;610838.185354900;334
451;1;2;2;2;3;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;302
452;1;3;2;3;2;1;1;5;5;551750.5746;1287647.529336503;3;506785.7244;962909.06429857360;1312
453;1;3;2;2;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;369
454;1;2;2;3;2;1;1;2;3;582981.7392;1303471.153141453;2;535471.7088;988965.81601356960;2300
455;1;3;2;2;2;1;1;2;2;447646.6926;1101379.237691001;2;411165.7764;809384.71586243760;157
456;1;2;1;3;2;1;1;4;5;496228.5042;1144082.014232728;3;455788.4188;878190.893765136;878
457;1;2;1;3;2;1;2;5;5;140540.2407;433742.343604862;3;129086.9298;308673.290186136;422
458;1;1;2;2;1;1;1;5;5;350483.0694;690067.024681574;3;321920.4916;530854.613811140;486
459;1;1;2;2;3;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;738
460;1;1;2;4;1;1;1;6;5;529194.7335;1071796.421296528;3;486068.0690;860115.58639000160;916
461;1;1;2;3;1;1;1;5;5;353953.1988;715483.060745781;3;325107.8232;590852.47337976560;1053
462;1;1;2;2;2;1;2;4;5;173506.47;518307.646995742;3;159366.58;357156.742102332;1021
463;1;1;2;3;2;1;1;5;5;314046.7107;760594.535704394;3;288453.5098;547020.457026136;370
464;1;3;2;2;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;466
465;1;1;2;3;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;433
466;1;2;2;2;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;429
467;1;1;2;2;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;439
468;1;2;2;6;2;1;1;2;2;404270.0751;1000451.071797891;2;371324.1314;740525.02306356960;741
469;1;1;2;3;1;1;1;5;5;404270.0751;822808.649707271;3;371324.1314;665952.10306356960;785
470;1;2;2;1;1;1;2;6;5;173506.47;371140.678800962;3;159366.58;297441.624686136;1931
471;1;1;2;2;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;392
472;1;1;2;2;2;0;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;670
473;1;1;2;3;2;1;1;5;5;315781.7754;762918.986704394;3;290047.1756;548716.628726136;494
474;1;2;2;3;2;1;1;3;3;515314.2159;1201623.882929548;3;473318.7426;909244.76279000160;1116
475;1;2;2;2;2;1;1;2;2;289755.8049;753457.639973289;2;266142.1886;530246.656302568;838
476;1;2;2;2;1;1;1;6;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;1182
477;1;1;2;3;1;1;2;4;5;140540.2407;321573.201248272;3;129086.9298;260001.102002332;802
478;1;2;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;788
479;1;2;2;2;2;2;1;1;1;718316.7858;1670704.717669195;1;659777.6412;1228274.62716866040;481
480;1;3;2;3;3;1;1;2;2;640238.8743;1413831.733503703;2;588062.6802;1058082.41099857360;541
481;1;3;2;2;2;2;1;4;5;595127.1921;1343281.068060748;3;546627.3694;1007966.05099000160;474
482;1;1;2;1;1;2;1;5;5;347012.94;649144.111968464;3;318733.16;510770.610112272;399
483;1;3;2;4;3;1;1;1;1;853651.8324;1967368.376514407;1;784083.5736;1444610.98475366440;514
484;1;2;1;2;2;2;1;1;1;556955.7687;1240692.513940483;1;511566.7218;952395.819073708;455
485;1;3;2;3;3;1;2;3;3;173506.47;523710.555548432;3;159366.58;362370.002486136;529
486;1;1;2;3;2;1;1;4;5;680145.3624;1592538.691569200;3;624716.9936;1179898.27030126840;970
487;1;1;1;4;1;1;1;5;5;562160.9628;1080683.530378260;3;516347.7192;870056.305283412;343
488;1;2;2;3;3;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;689
489;1;1;2;1;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;875
490;1;3;2;2;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;125
491;1;1;2;4;2;1;1;4;5;470202.5337;1142810.233942348;3;431883.4318;864989.86859000160;1164
492;1;1;2;1;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;875
493;1;3;2;2;2;1;1;1;1;315781.7754;762918.986704394;1;290047.1756;548716.628726136;61
494;1;2;1;4;1;1;1;6;5;485818.1160;945434.959298908;3;446226.4240;784772.353565136;2798
495;1;2;2;3;1;1;3;4;5;298431.1284;601682.921097850;3;274110.5176;461231.949928468;1293
496;1;2;2;3;1;1;1;5;5;355688.2635;778833.427363026;3;326701.4890;620312.03995386560;850
497;1;3;1;3;2;1;1;4;5;404270.0751;939503.394980271;3;371324.1314;716254.672738704;1383
498;1;3;1;2;3;2;1;1;1;815480.4090;1710155.377034420;1;749022.9260;1288101.224056336;154
499;1;2;2;3;2;1;3;5;5;347012.94;801713.988715934;3;318733.16;575698.987912272;239
500;1;3;1;5;2;1;1;2;2;518784.3453;1177512.339714788;2;476506.0742;903789.857279000;1244
501;1;3;2;1;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;408
502;1;1;2;2;2;1;2;6;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;883
503;1;3;2;2;3;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;368
504;1;1;2;1;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;134
505;1;2;1;1;2;2;1;1;1;529194.7335;1157682.839747943;1;486068.0690;898232.292604900;456
506;1;3;1;7;1;1;1;3;4;1599729.6534;2770113.006897050;3;1469359.8676;2156130.738181472;293
507;1;3;1;1;3;2;1;1;1;563896.0275;1210498.610616593;1;517941.3850;933269.855489904;536
508;1;3;1;3;3;1;1;1;1;589921.9980;1295970.258721498;1;541846.3720;994342.138596144;148
509;1;1;2;1;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;703
510;1;2;1;2;3;1;1;2;2;435501.2397;995964.692307221;2;400010.1158;760656.458614668;176
511;1;3;1;3;1;1;2;2;2;173506.47;325337.035857392;2;159366.58;275972.174686136;470
512;1;2;1;3;2;1;1;5;5;289755.8049;707653.997029719;3;266142.1886;508777.206302568;2766
513;1;3;1;3;3;1;1;2;2;725257.0446;1562390.969343815;2;666152.3044;1188377.212963708;526
514;1;3;1;2;2;2;1;1;1;657589.5213;1341071.630033433;1;603999.3382;1037785.278788704;158
515;1;3;3;3;3;1;3;2;3;872737.5441;1706364.753973810;2;801613.8974;1317556.134088408;120
516;1;3;1;4;1;1;1;3;4;463262.2749;868509.822304875;3;425508.7686;749223.823204900;128
517;1;2;1;1;3;2;1;1;1;314046.7107;711745.776772364;1;288453.5098;522002.275612272;185
518;1;3;1;4;3;1;1;1;1;576041.4804;1293502.331705523;1;529097.0456;985553.271432528;545
519;1;1;2;1;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;160
520;1;2;2;2;2;1;2;6;5;173506.47;523710.555548432;3;159366.58;362370.002486136;1650
521;1;2;2;1;2;1;2;2;2;173506.47;523710.555548432;2;159366.58;362370.002486136;283
522;1;1;2;3;2;1;1;5;5;517049.2806;1234165.922725208;3;474912.4084;926518.46590386560;625
523;1;3;1;2;2;1;1;3;3;412945.3986;958170.704016271;3;379292.4604;733404.121238704;94
524;1;2;2;3;1;1;1;4;5;364363.5870;790520.046399026;3;334669.8180;628792.89845386560;1120
525;1;1;3;1;2;2;1;1;1;282815.5461;708288.204760824;1;259767.5254;516658.026426136;562
526;1;2;3;4;2;1;1;2;1;314046.7107;706342.868219674;2;288453.5098;516789.015228468;184
527;1;1;2;5;2;1;1;5;5;543075.2511;1267758.445292058;3;498817.3954;951867.63960619760;588
528;1;3;2;3;3;1;1;4;5;534399.9276;1256450.814808748;3;490849.0664;939777.02149000160;1089
529;1;2;1;3;2;1;1;4;5;503168.7630;1153431.309461528;3;462163.0820;884975.580565136;2797
530;1;2;2;3;2;1;1;5;5;513579.1512;1235383.619122348;3;471725.0768;928091.55109000160;2670
531;1;1;2;3;2;1;1;6;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;538
532;1;3;1;3;1;1;1;4;5;629828.4861;1229358.663255960;3;578500.6854;1057447.585123664;1400
533;1;1;2;3;2;1;1;3;4;376509.0399;938939.406871151;3;345825.4786;704906.20727743360;808
534;1;3;1;5;1;1;3;5;5;281080.4814;515011.331024894;3;258173.8596;424846.635512272;438
535;1;3;2;3;2;1;1;3;4;650649.2625;1534839.688976145;3;597624.6750;1121342.35534449640;156
536;1;2;2;1;1;1;2;6;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;1802
537;1;1;1;5;1;1;1;6;5;412945.3986;773547.591925651;3;379292.4604;650162.611238704;698
538;1;1;2;4;2;1;1;5;5;412945.3986;1022163.496822351;3;379292.4604;761223.20297743360;707
539;1;2;2;1;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;1501
540;1;1;2;2;1;1;1;5;5;329662.2930;743773.570255026;3;302796.5020;594869.46445386560;190
541;1;2;2;4;3;1;1;6;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;197
542;1;1;2;2;2;1;1;5;5;367833.7164;924207.671846691;3;337857.1496;692876.61736356960;770
543;1;1;2;2;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;875
544;1;2;2;3;2;1;1;5;5;461527.2102;1112940.427405915;3;423915.1028;805800.28047976560;175
545;1;2;1;2;3;2;1;1;1;877942.7382;1862314.585509937;1;806394.8948;1399174.925846632;430
546;1;3;1;3;3;1;1;3;4;581246.6745;1263634.800785528;3;533878.0430;970126.327065136;536
547;1;2;2;2;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;560
548;1;2;2;2;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;503
